id,gradeKey,pathway,semester,subjectAr,bookType,subjectListStatus,matrixStatus,editionVerified,officialSourceUrl,blocker
jo-8-general-s1-english-teacher_guide,8,general,1,اللغة الإنجليزية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-english-student,8,general,2,اللغة الإنجليزية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-english-activity,8,general,2,اللغة الإنجليزية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-english-teacher_guide,8,general,2,اللغة الإنجليزية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-islamic-student,8,general,1,التربية الإسلامية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-islamic-teacher_guide,8,general,1,التربية الإسلامية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-islamic-student,8,general,2,التربية الإسلامية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-islamic-teacher_guide,8,general,2,التربية الإسلامية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-social-student,8,general,1,الدراسات الاجتماعية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-social-teacher_guide,8,general,1,الدراسات الاجتماعية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-social-student,8,general,2,الدراسات الاجتماعية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-social-teacher_guide,8,general,2,الدراسات الاجتماعية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-digital-student,8,general,1,المهارات الرقمية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-digital-teacher_guide,8,general,1,المهارات الرقمية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-digital-student,8,general,2,المهارات الرقمية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-digital-teacher_guide,8,general,2,المهارات الرقمية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-finance-student,8,general,1,الثقافة المالية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-finance-teacher_guide,8,general,1,الثقافة المالية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-finance-student,8,general,2,الثقافة المالية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-finance-teacher_guide,8,general,2,الثقافة المالية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-vocational-student,8,general,1,التربية المهنية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-vocational-teacher_guide,8,general,1,التربية المهنية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-vocational-student,8,general,2,التربية المهنية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-vocational-teacher_guide,8,general,2,التربية المهنية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-arts-student,8,general,1,التربية الفنية والموسيقية والمسرحية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s1-arts-teacher_guide,8,general,1,التربية الفنية والموسيقية والمسرحية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-arts-student,8,general,2,التربية الفنية والموسيقية والمسرحية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-8-general-s2-arts-teacher_guide,8,general,2,التربية الفنية والموسيقية والمسرحية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-math-student,9,general,1,الرياضيات,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-math-activity,9,general,1,الرياضيات,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-math-teacher_guide,9,general,1,الرياضيات,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-math-student,9,general,2,الرياضيات,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-math-activity,9,general,2,الرياضيات,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-math-teacher_guide,9,general,2,الرياضيات,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-arabic-student,9,general,1,اللغة العربية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-arabic-activity,9,general,1,اللغة العربية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-arabic-teacher_guide,9,general,1,اللغة العربية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-arabic-student,9,general,2,اللغة العربية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-arabic-activity,9,general,2,اللغة العربية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-arabic-teacher_guide,9,general,2,اللغة العربية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-english-student,9,general,1,اللغة الإنجليزية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-english-activity,9,general,1,اللغة الإنجليزية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-english-teacher_guide,9,general,1,اللغة الإنجليزية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-english-student,9,general,2,اللغة الإنجليزية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-english-activity,9,general,2,اللغة الإنجليزية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-english-teacher_guide,9,general,2,اللغة الإنجليزية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-islamic-student,9,general,1,التربية الإسلامية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-islamic-teacher_guide,9,general,1,التربية الإسلامية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-islamic-student,9,general,2,التربية الإسلامية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-islamic-teacher_guide,9,general,2,التربية الإسلامية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-chemistry-student,9,general,1,الكيمياء,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-chemistry-teacher_guide,9,general,1,الكيمياء,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-chemistry-student,9,general,2,الكيمياء,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-chemistry-teacher_guide,9,general,2,الكيمياء,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-physics-student,9,general,1,الفيزياء,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-physics-teacher_guide,9,general,1,الفيزياء,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-physics-student,9,general,2,الفيزياء,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-physics-teacher_guide,9,general,2,الفيزياء,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-biology-student,9,general,1,العلوم الحياتية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-biology-teacher_guide,9,general,1,العلوم الحياتية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-biology-student,9,general,2,العلوم الحياتية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-biology-teacher_guide,9,general,2,العلوم الحياتية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-earth-student,9,general,1,علوم الأرض والبيئة,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-earth-teacher_guide,9,general,1,علوم الأرض والبيئة,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-earth-student,9,general,2,علوم الأرض والبيئة,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-earth-teacher_guide,9,general,2,علوم الأرض والبيئة,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-civic-student,9,general,1,التربية الوطنية والمدنية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-civic-teacher_guide,9,general,1,التربية الوطنية والمدنية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-civic-student,9,general,2,التربية الوطنية والمدنية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-civic-teacher_guide,9,general,2,التربية الوطنية والمدنية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-history-student,9,general,1,التاريخ,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-history-teacher_guide,9,general,1,التاريخ,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-history-student,9,general,2,التاريخ,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-history-teacher_guide,9,general,2,التاريخ,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-geography-student,9,general,1,الجغرافيا,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-geography-teacher_guide,9,general,1,الجغرافيا,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-geography-student,9,general,2,الجغرافيا,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-geography-teacher_guide,9,general,2,الجغرافيا,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-digital-student,9,general,1,المهارات الرقمية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-digital-teacher_guide,9,general,1,المهارات الرقمية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-digital-student,9,general,2,المهارات الرقمية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-digital-teacher_guide,9,general,2,المهارات الرقمية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-finance-student,9,general,1,الثقافة المالية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-finance-teacher_guide,9,general,1,الثقافة المالية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-finance-student,9,general,2,الثقافة المالية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-finance-teacher_guide,9,general,2,الثقافة المالية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-vocational-student,9,general,1,التربية المهنية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-vocational-teacher_guide,9,general,1,التربية المهنية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-vocational-student,9,general,2,التربية المهنية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-vocational-teacher_guide,9,general,2,التربية المهنية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-arts-student,9,general,1,التربية الفنية والموسيقية والمسرحية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-arts-teacher_guide,9,general,1,التربية الفنية والموسيقية والمسرحية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-arts-student,9,general,2,التربية الفنية والموسيقية والمسرحية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-arts-teacher_guide,9,general,2,التربية الفنية والموسيقية والمسرحية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-pe-student,9,general,1,التربية الرياضية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s1-pe-teacher_guide,9,general,1,التربية الرياضية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-pe-student,9,general,2,التربية الرياضية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-9-general-s2-pe-teacher_guide,9,general,2,التربية الرياضية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-math-student,10,general,1,الرياضيات,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-math-activity,10,general,1,الرياضيات,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-math-teacher_guide,10,general,1,الرياضيات,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-math-student,10,general,2,الرياضيات,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-math-activity,10,general,2,الرياضيات,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-math-teacher_guide,10,general,2,الرياضيات,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-arabic-student,10,general,1,اللغة العربية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-arabic-activity,10,general,1,اللغة العربية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-arabic-teacher_guide,10,general,1,اللغة العربية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-arabic-student,10,general,2,اللغة العربية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-arabic-activity,10,general,2,اللغة العربية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-arabic-teacher_guide,10,general,2,اللغة العربية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-english-student,10,general,1,اللغة الإنجليزية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-english-activity,10,general,1,اللغة الإنجليزية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-english-teacher_guide,10,general,1,اللغة الإنجليزية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-english-student,10,general,2,اللغة الإنجليزية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-english-activity,10,general,2,اللغة الإنجليزية,activity,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-english-teacher_guide,10,general,2,اللغة الإنجليزية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-islamic-student,10,general,1,التربية الإسلامية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s1-islamic-teacher_guide,10,general,1,التربية الإسلامية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-islamic-student,10,general,2,التربية الإسلامية,student,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
jo-10-general-s2-islamic-teacher_guide,10,general,2,التربية الإسلامية,teacher_guide,indexed-pending-nccd,DISCOVERED,no,https://www.nccd.gov.jo/ar/pages/TextBooksGrade/77,Subject list indexed from Minhaji companion — pending NCCD human verification
